SeniorCitizen,Partner,Dependents,Tenure,Customer ID
0,Yes,No,62,8046-DNVTL
0,No,No,1,2209-XADXF
0,No,No,18,6620-JDYNW
1,Yes,No,69,1891-FZYSA
0,No,No,2,4770-UEZOX
0,Yes,Yes,19,1038-RQOST
0,No,No,12,7613-LLQFO
0,No,No,9,4568-TTZRT
0,No,No,27,9513-DXHDA
0,No,Yes,27,2640-PMGFL
0,Yes,Yes,1,3801-HMYNL
1,No,No,24,0516-QREYC
1,No,No,14,9685-WKZGT
1,No,No,32,6022-UGGSO
0,No,No,11,8084-OIVBS
0,No,No,1,8896-BQTTI
1,No,Yes,38,3865-QBWSJ
0,Yes,Yes,9,3352-RICWQ
0,Yes,Yes,54,2160-GPFXD
0,No,No,29,2065-MMKGR
1,Yes,No,44,5857-TYBCJ
0,Yes,Yes,59,1498-NHTLT
0,No,No,3,4484-CGXFK
0,Yes,Yes,18,1402-PTHGN
1,No,No,67,4176-RELJR
0,Yes,Yes,22,6214-EDAKZ
0,No,Yes,33,5199-FPUSP
0,No,No,5,6377-KSLXC
0,No,No,2,1796-JANOW
0,Yes,Yes,72,0238-WHBIQ
0,No,Yes,9,8735-NBLWT
0,Yes,Yes,67,6651-RLGGM
0,Yes,No,16,6127-ISGTU
0,No,No,8,1614-JBEBI
0,No,No,5,8740-XLHDR
0,Yes,Yes,23,1208-DNHLN
0,No,No,1,1761-AEZZR
1,Yes,No,50,3923-CSIHK
0,No,No,17,5696-EXCYS
0,Yes,No,68,5795-KTGUD
0,No,No,1,7120-RFMVS
1,Yes,No,25,7924-GJZFI
0,No,No,67,4702-HDRKD
0,No,No,32,8512-WIWYV
1,Yes,No,67,5897-ZYEKH
1,Yes,No,72,5456-ITGIC
0,Yes,No,71,7317-GGVPB
0,No,Yes,1,1406-PUQVY
0,No,No,46,1322-AGOQM
1,No,No,2,3677-IYRBF
0,No,No,1,5692-FPTAH
0,Yes,No,48,9114-AAFQH
0,Yes,No,61,8715-KKTFG
0,Yes,No,32,1550-LOAHA
0,No,No,2,1728-BQDMA
0,No,No,3,0268-QKIWO
0,No,No,5,0876-WDUUZ
0,Yes,Yes,71,5117-ZSMHQ
0,Yes,No,37,5151-HQRDG
0,Yes,Yes,65,0960-HUWBM
0,No,Yes,67,6465-GSRCL
0,No,Yes,49,0617-FHSGK
0,Yes,Yes,50,0263-FJTQO
0,Yes,Yes,25,7319-ZNRTR
0,No,Yes,17,2858-MOFSQ
0,Yes,Yes,64,7503-EPSZW
0,Yes,No,25,7089-XXAYG
1,No,No,23,8118-LSUEL
1,Yes,No,24,8070-AAWZP
0,No,No,37,1666-JXLKU
0,No,No,21,7855-DIWPO
0,No,No,1,5133-POWUA
0,No,No,10,5652-MSDEY
0,No,No,6,7005-CCBKV
0,Yes,No,51,1810-BOHSY
0,No,No,10,1784-BXEFA
0,No,No,6,7351-MHQVU
0,Yes,Yes,47,9224-VTYID
0,Yes,Yes,61,9500-IWPXQ
0,No,No,52,5762-TJXGK
0,Yes,Yes,35,4504-YOULA
0,Yes,No,71,5569-IDSEY
0,No,No,6,4250-FDVOU
0,Yes,No,45,7284-ZZLOH
1,No,No,2,5277-ZLOOR
0,No,No,4,2141-RRYGO
0,No,No,2,1777-JYQPJ
0,No,No,4,6376-GAHQE
0,No,No,51,3401-URHDA
0,Yes,Yes,60,1599-EAHXY
0,No,No,9,8631-XVRZL
0,No,No,3,5052-PNLOS
0,No,No,17,3853-LYGAM
0,No,No,8,6979-ZNSFF
0,Yes,Yes,46,5751-USDBL
0,No,No,68,5680-LQOGP
0,No,No,1,2386-LAHRK
0,Yes,No,4,8189-DUKMV
0,No,No,1,6032-IGALN
0,No,Yes,28,9931-DCEZH
0,No,No,39,1898-JSNDC
0,No,No,11,0315-LVCRK
0,Yes,No,71,3911-RSNHI
0,No,Yes,2,2410-CIYFZ
1,Yes,No,30,4248-HCETZ
0,No,No,17,5505-OVWQW
0,Yes,No,55,7271-AJDTL
0,No,No,58,1867-TJHTS
0,No,No,5,0516-WJVXC
1,No,No,1,9174-FKWZE
1,No,No,9,6860-YRJZP
0,No,No,26,4429-WYGFR
0,No,No,50,2817-LVCPP
0,Yes,No,72,5038-ETMLM
0,No,Yes,43,5056-FIMPT
0,No,No,56,4521-WFJAI
0,No,No,1,6569-KTMDU
0,Yes,Yes,72,8809-RIHDD
0,Yes,No,72,8809-XKHMD
0,Yes,No,36,0396-YCHWO
0,No,No,5,0867-LDTTC
0,No,No,13,4822-NGOCH
1,No,No,44,9391-DXGGG
1,Yes,Yes,70,9844-FELAJ
0,No,No,44,2122-SZZZD
1,Yes,No,32,5307-DZCVC
0,Yes,No,69,3148-AOIQT
1,No,No,16,8679-JOEVF
1,Yes,Yes,68,8395-ETZKQ
0,No,No,16,6692-YQHXC
0,Yes,Yes,68,3889-VWBID
0,No,No,4,5222-JCXZT
0,Yes,Yes,26,9754-CLVZW
0,No,No,29,1432-FPAXX
0,No,Yes,5,2739-CCZMB
0,Yes,No,70,7080-TNUWP
0,Yes,No,24,0496-AHOOK
1,Yes,No,72,8336-TAVKX
0,No,No,1,2468-SJFLM
0,Yes,No,70,3181-VTHOE
0,Yes,Yes,36,7168-HDQHG
1,No,No,38,4803-AXVYP
0,No,No,17,3884-HCSWG
0,Yes,Yes,41,4567-AKPIA
0,No,No,1,5077-DXTCG
0,No,No,2,1142-WACZW
0,No,No,14,7901-HXJVA
1,No,No,2,5649-ANRML
0,No,No,1,4892-VLANZ
0,Yes,Yes,13,5924-IFQTT
0,No,No,6,7968-QUXNS
0,No,No,4,2919-HBCJO
0,Yes,Yes,5,4236-XPXAV
0,Yes,No,15,8903-WMRNW
0,No,No,47,2452-SNHFZ
0,No,No,8,3629-WEAAM
0,No,No,17,6029-CSMJE
0,Yes,Yes,15,7993-NQLJE
0,No,No,26,9909-DFRJA
0,No,No,23,9099-FTUHS
1,No,No,4,0581-BXBUB
0,No,Yes,29,4962-CHQPW
0,No,No,25,9467-ROOLM
0,No,No,9,3030-YZADT
0,Yes,No,18,7410-KTVFV
1,No,No,3,5150-ITWWB
0,Yes,Yes,69,2253-KPMNB
0,No,No,14,1345-ZUKID
0,No,No,19,6429-SHBCB
1,No,No,39,9281-OFDMF
0,No,No,31,2603-HVKCG
0,Yes,Yes,24,1834-WULEG
0,Yes,No,14,9097-ZUBYC
0,Yes,No,64,5148-ORICT
0,No,No,50,4893-GYUJU
0,Yes,Yes,52,4578-PHJYZ
0,No,No,28,7272-QDCKA
0,No,No,21,8908-SLFCJ
0,No,Yes,25,8393-DLHGA
0,Yes,No,17,9766-HGEDE
0,Yes,No,58,6968-MHOMU
1,Yes,No,17,7395-IGJOS
0,Yes,No,51,5044-XDPYX
0,Yes,Yes,72,1814-WFGVS
0,Yes,No,52,2834-SPCJV
0,No,No,27,3721-WKIIL
0,No,No,3,6734-CKRSM
0,Yes,No,64,1265-ZFOSD
0,Yes,No,45,6568-POCUI
1,Yes,No,3,7890-VYYWG
0,Yes,No,71,5197-LQXXH
1,No,No,1,9907-SWKKF
0,Yes,Yes,58,3457-PQBYH
0,Yes,Yes,34,7682-AZNDK
0,No,No,8,0587-DMGBH
0,Yes,Yes,15,5384-ZTTWP
0,Yes,Yes,66,3745-HRPHI
1,No,No,12,7636-OWBPG
0,No,No,58,1231-YNDEK
0,Yes,Yes,3,1407-DIGZV
1,Yes,No,43,6397-JNZZG
0,No,No,9,0570-BFQHT
0,No,No,3,4393-OBCRR
0,Yes,Yes,22,3523-QRQLL
0,Yes,No,40,8564-LDKFL
0,No,No,68,3696-DFHHB
0,Yes,No,54,0895-DQHEW
0,No,No,50,4717-GHADL
0,No,No,1,5501-TVMGM
0,Yes,No,72,5879-HMFFH
0,No,Yes,40,6772-WFQRD
0,Yes,Yes,72,3810-DVDQQ
0,No,No,6,6972-SNKKW
0,No,No,5,3694-GLTJM
0,Yes,No,48,8550-XSXUQ
0,No,No,1,8149-RSOUN
0,Yes,Yes,64,9055-MOJJJ
0,No,No,17,4359-INNWN
0,Yes,No,40,0585-EGDDA
0,Yes,Yes,41,4032-RMHCI
1,No,No,51,0549-CYCQN
0,Yes,No,41,3481-JHUZH
0,Yes,Yes,1,7250-EQKIY
0,No,No,2,3594-IVHJZ
0,No,No,68,6869-FGJJC
0,Yes,Yes,24,3896-ZVNET
0,Yes,No,70,8205-VSLRB
0,No,No,3,5960-MVTUK
0,No,No,2,6817-WTYHE
0,Yes,No,3,3082-VQXNH
0,No,No,7,4013-UBXWQ
0,No,No,13,4931-TRZWN
0,No,No,7,0750-EKNGL
0,Yes,Yes,12,7669-LCRSD
0,Yes,Yes,53,3567-PQTSO
0,No,No,12,5519-NPHVG
0,Yes,Yes,63,8043-PNYSD
0,No,No,15,9938-EKRGF
0,Yes,Yes,36,2703-AMTUL
1,Yes,No,4,0928-JMXNP
0,Yes,Yes,24,8173-RXAYP
0,No,No,61,4825-XJGDM
0,No,No,16,5402-HTOTQ
0,Yes,Yes,65,6734-JDTTV
0,Yes,Yes,26,7850-THJMU
0,No,No,16,3890-RTCMS
0,Yes,No,54,8849-GYOKR
0,No,No,1,3148-BLQJT
0,No,Yes,5,3717-FDJFU
0,No,No,19,3665-JATSN
0,No,No,10,7966-YOTQW
0,Yes,Yes,23,0461-CVKMU
0,No,No,3,8806-EAGWC
0,No,No,72,8853-TZDGH
1,Yes,No,10,7779-LGOVN
0,Yes,Yes,10,4324-BZCKL
0,Yes,No,11,6924-TDGMT
1,No,No,37,9710-ZUSHQ
0,Yes,Yes,17,1536-YHDOE
0,Yes,Yes,36,8123-QBNAZ
1,No,No,17,3629-ZNKXA
1,Yes,Yes,66,4827-LTQRJ
0,Yes,Yes,61,7711-YIJWC
0,No,No,22,5482-VXSXJ
0,No,No,1,7365-BVCJH
0,No,No,6,9620-ENEJV
0,No,No,31,4183-WCSEP
0,Yes,Yes,68,2378-YIZKA
0,Yes,Yes,34,5498-TXHLF
0,Yes,Yes,52,0689-DSXGL
0,No,Yes,10,6818-DJXAA
0,Yes,Yes,29,9722-UJOJR
0,Yes,Yes,72,0464-WJTKO
0,Yes,Yes,47,8902-ZEOVF
0,Yes,Yes,24,6778-EICRF
0,No,No,65,2662-NNTDK
0,No,No,4,4132-KALRO
1,Yes,No,12,3902-FOIGH
0,No,No,1,6772-KSATR
0,No,No,33,7112-OPOTK
0,No,No,34,2874-YXVVA
0,Yes,No,14,1245-HARPS
0,No,No,4,4210-QFJMF
0,Yes,Yes,13,4323-ELYYB
0,Yes,Yes,65,4293-ETKAP
0,Yes,Yes,23,6064-PUPMC
0,Yes,No,55,6504-VBLFL
0,Yes,No,49,6322-PJJDJ
0,Yes,No,60,0330-BGYZE
0,Yes,Yes,69,1085-LDWAM
0,No,No,40,7586-ZATGZ
0,Yes,No,67,7197-VOJMM
1,No,No,35,3318-OSATS
0,Yes,Yes,19,5828-AVIPD
0,Yes,Yes,13,1843-TLSGD
0,No,Yes,41,9626-VFRGG
0,No,No,4,7075-BNDVQ
0,Yes,Yes,24,9143-CANJF
0,No,No,5,7284-BUYEC
0,No,No,5,2041-JIJCI
0,Yes,Yes,1,1086-LXKFY
0,Yes,Yes,72,4900-MSOMT
0,No,No,24,2229-VWQJH
0,Yes,No,42,9194-GFVOI
0,No,No,4,1336-EZFZY
0,No,No,68,4282-MSACW
0,Yes,Yes,33,1403-LKLIK
1,No,No,1,2636-ALXXZ
0,No,No,31,7774-OJSXI
0,No,No,4,7786-WBJYI
1,Yes,No,69,0136-IFMYD
1,No,No,38,5144-TVGLP
0,Yes,Yes,3,9643-AVVWI
0,Yes,Yes,48,0253-ZTEOB
0,Yes,No,15,2706-QZIHY
0,No,No,25,6061-PQHMK
1,No,No,1,9885-CSMWE
0,No,No,48,6137-MFAJN
0,No,No,1,9122-UMROB
0,No,No,1,4232-JGKIY
0,No,No,37,2402-TAIRZ
1,Yes,No,66,9659-ZTWSM
0,Yes,No,26,9139-TWBAS
0,Yes,No,63,6685-GBWJZ
0,No,No,10,5016-ETTFF
0,No,No,2,3866-MDTUB
1,Yes,No,18,2195-VVRJF
0,Yes,No,64,3913-RDSJZ
1,No,No,9,8058-JMEQO
0,No,Yes,28,4203-QGNZA
0,No,No,1,5043-TRZWM
0,No,No,4,0697-ZMSWS
1,No,No,38,7657-DYEPJ
0,Yes,No,66,9494-BDNNC
0,No,No,1,1640-PLFMP
0,Yes,No,18,5366-OBVMR
1,No,No,51,8276-MQBYC
0,Yes,Yes,0,7644-OMVMY
0,No,No,1,7593-XFKDI
0,No,Yes,12,4573-JKNAE
0,No,No,41,0337-CNPZE
0,No,No,12,9817-APLHW
0,Yes,Yes,55,8380-MQINP
0,No,No,7,0840-DFEZH
0,No,No,12,1513-XNPPH
0,Yes,Yes,68,8690-ZVLCL
1,No,No,5,6015-VVHHE
1,No,No,49,1125-SNVCK
0,No,No,40,0384-LPITE
0,No,No,16,4616-EWBNJ
0,No,No,10,6347-DCUIK
0,Yes,No,72,1335-HQMKX
1,No,No,2,2545-EBUPK
0,Yes,Yes,23,6923-AQONU
1,No,No,71,2172-EJXVF
0,Yes,No,11,0897-FEGMU
0,No,No,1,7663-RGWBC
0,No,No,16,1120-BMWUB
0,No,No,1,9124-LHCJQ
0,Yes,No,12,4536-PLEQY
0,No,No,54,7029-IJEJK
0,Yes,No,68,8871-JLMHM
0,Yes,Yes,4,2235-ZGKPT
0,No,Yes,1,3891-PUQOD
0,No,No,27,5447-VYTKW
0,No,No,21,3623-FQBOX
0,No,No,13,0689-NKYLF
1,No,No,64,8659-HDIYE
0,No,No,1,3658-KIBGF
0,Yes,No,57,3474-BAFSJ
0,Yes,No,21,5519-YLDGW
0,No,No,19,3865-ZFZIB
0,Yes,No,31,1855-AGAWH
0,No,No,52,7109-CQYUZ
0,No,No,46,1370-GGAWX
1,No,No,11,4680-KUTAJ
0,Yes,Yes,53,5307-UVGNB
0,Yes,Yes,11,4946-EDSEW
1,No,No,57,2883-ILGWO
1,No,No,2,2516-VQRRV
1,No,No,2,7580-UGXNC
0,Yes,Yes,71,3642-BYHDO
0,Yes,Yes,1,9629-NHXFW
0,Yes,No,68,2696-RZVZW
0,Yes,No,72,5766-FTRTS
0,No,No,2,0396-HUJBP
1,Yes,No,1,5178-LMXOP
0,No,No,41,8879-ZKJOF
0,Yes,Yes,72,6285-FTQBF
0,Yes,No,6,8185-UPYBR
0,Yes,Yes,4,4585-HETAI
0,No,No,12,7526-BEZQB
0,Yes,No,58,1474-JUWSM
0,No,No,7,3530-CRZSB
0,Yes,No,65,8498-XXGWA
0,No,No,1,9617-INGJY
0,Yes,No,56,0621-TSSMU
0,No,No,4,7234-KMNRQ
0,Yes,Yes,58,7636-PEPNS
0,Yes,No,62,4683-WYDOU
0,No,No,26,9052-DHNKM
0,No,No,62,6794-HKIAJ
0,Yes,Yes,58,5578-NKCXI
0,Yes,No,68,1642-HMARX
0,Yes,Yes,61,3096-WPXBT
0,No,No,42,8434-PNQZX
0,No,No,18,5950-AAAGJ
0,No,No,56,4299-OPXEJ
0,No,No,4,4951-UKAAQ
0,No,No,4,9618-LFJRU
0,No,Yes,35,6693-DJWTY
0,Yes,Yes,64,0744-GKNGE
0,No,No,31,6447-EGDIV
1,Yes,No,67,1167-OYZJF
0,No,No,4,2108-YKQTY
1,Yes,No,70,4806-DXQCE
0,No,No,3,4918-QLLIW
1,Yes,No,53,7056-IMHCC
0,Yes,Yes,2,4854-SSLTN
0,Yes,Yes,29,5294-DMSFH
0,No,No,47,4837-PZTIC
0,Yes,Yes,68,1625-JAIIY
0,No,Yes,12,0603-OLQDC
0,Yes,Yes,8,3272-VUHPV
0,Yes,No,54,4176-FXYBO
0,Yes,Yes,69,1063-DHQJF
0,No,No,26,8663-UPDGF
0,Yes,No,72,6719-FGEDO
0,No,No,70,1837-YQUCE
0,No,Yes,1,2947-DOMLJ
0,No,No,10,4112-LUEIZ
0,Yes,Yes,28,0369-ZGOVK
0,No,No,1,4510-HIMLV
0,Yes,No,21,9919-KNPOO
1,Yes,No,51,8749-JMNKX
0,Yes,Yes,53,7872-BAAZR
0,No,Yes,53,9391-LMANN
0,Yes,No,24,2430-USGXP
0,Yes,No,70,8174-TBVCF
0,No,No,61,1698-XFZCI
0,No,No,11,1877-HKBQX
0,No,No,2,4450-DLLMH
0,No,No,25,0428-AXXLJ
0,No,No,41,2746-DIJLO
0,Yes,No,18,5955-ERIHD
1,Yes,No,72,0917-EZOLA
0,Yes,Yes,71,3508-VLHCZ
0,Yes,Yes,34,4086-ATNFV
0,No,No,29,0468-YRPXN
1,Yes,No,40,5996-NRVXR
0,Yes,No,36,3739-YBWAB
0,Yes,No,46,7047-FWEYA
0,No,No,58,2000-MPKCA
0,No,No,39,9762-YAQAA
0,Yes,Yes,4,5949-EBSQK
0,Yes,Yes,52,5473-KHBPS
1,Yes,No,70,0100-DUVFC
1,Yes,No,65,5397-TUPSH
0,No,No,1,8950-MTZNV
0,Yes,No,70,0326-VDYXE
1,Yes,Yes,29,6773-LQTVT
0,No,No,1,7274-RTAPZ
0,No,No,67,0436-TWFFZ
0,No,No,1,8566-YPRGL
0,No,No,26,0311-UNPFF
0,Yes,Yes,30,6609-MXJHJ
0,Yes,No,48,2669-OIDSD
0,Yes,Yes,55,8400-WZICQ
0,No,No,7,3834-XUIFC
0,No,No,37,9576-SYUHJ
0,Yes,No,31,0410-IPFTY
0,No,No,4,2831-EBWRN
0,Yes,Yes,72,9430-NKQLY
1,No,No,5,8414-MYSHR
0,Yes,Yes,1,0247-SLUJI
1,No,No,15,9402-ORRAH
0,Yes,Yes,8,6483-OATDN
0,No,No,35,1293-HHSHJ
1,No,No,56,4840-ORQXB
0,Yes,No,42,7599-FKVXZ
1,Yes,Yes,65,3982-DQLUS
0,Yes,Yes,2,8610-ZIKJJ
1,Yes,No,65,3756-VNWDH
0,No,No,18,7801-KICAO
0,No,No,23,7673-LPRNY
0,No,No,4,8229-TNIQA
0,Yes,No,70,6060-QBMGV
0,No,No,4,7339-POGZN
0,No,No,19,2828-SLQPF
0,No,No,18,4465-VDKIQ
1,Yes,No,38,2921-XWDJH
0,No,No,2,6221-AVQYL
0,No,No,47,2558-BUOZZ
0,Yes,Yes,52,9257-AZMTZ
0,No,No,9,0003-MKNFE
0,Yes,No,26,0975-UYDTX
0,Yes,Yes,8,7743-EXURX
0,Yes,No,44,4682-BLBUC
0,No,No,3,0975-VOOVL
0,No,No,2,5968-VXZLG
0,Yes,Yes,9,5569-KGJHX
1,No,No,1,4988-IQIGL
0,No,No,25,5201-FRKKS
1,Yes,No,2,9799-CAYJJ
0,No,No,43,7730-IUTDZ
0,No,No,1,0426-TIRNE
0,Yes,No,58,5443-SCMKX
0,Yes,Yes,59,8295-KMENE
0,No,No,44,6738-ISCBM
0,No,No,66,9821-BESNZ
0,Yes,Yes,68,3678-MNGZX
0,No,No,9,1335-NTIUC
0,No,No,19,2916-BQZLN
0,No,No,4,4558-CGYCZ
0,No,No,70,2368-GAKKQ
0,No,No,1,8710-YGLWG
0,No,No,8,3199-XGZCY
0,No,No,53,3785-KTYSH
1,No,No,51,6814-ZPWFQ
0,Yes,Yes,11,4063-EIKNQ
0,Yes,Yes,60,6993-YCOBK
0,No,No,17,5206-HPJKM
0,No,No,3,7587-RZNME
0,Yes,No,70,0748-RDGGM
0,No,No,1,8393-JMVMB
1,No,No,43,5019-GQVCR
0,Yes,No,16,6036-TTFYU
0,Yes,Yes,57,2550-AEVRU
0,Yes,Yes,37,0969-RGKCU
0,Yes,No,72,0378-CJKPV
1,No,No,11,4706-AXVKM
1,Yes,No,50,5889-JTMUL
1,No,No,5,9026-RNUJS
0,Yes,No,1,3746-EUBYR
0,No,No,16,2332-EFBJY
1,Yes,No,2,2880-FPNAE
0,No,No,17,1703-MGIAB
0,No,No,16,4311-QTTAI
0,No,No,15,9474-PHLYD
0,No,No,10,4318-RAJVY
0,No,Yes,46,2165-VOEGB
0,Yes,Yes,64,3612-YUNGG
0,No,No,1,2254-DLXRI
0,Yes,Yes,25,5062-CJJKH
0,Yes,Yes,71,9028-LIHRP
0,No,No,8,2219-MVUSO
0,Yes,Yes,72,1053-MXTTK
0,Yes,No,49,1530-ZTDOZ
0,Yes,Yes,29,1301-LOPVR
0,Yes,No,72,0853-TWRVK
0,Yes,No,31,8914-RBTSB
0,No,No,50,6212-ATMLK
0,Yes,No,71,8200-LGKSR
1,Yes,No,70,1568-BEKZM
0,No,No,71,0670-ANMUU
0,Yes,Yes,61,6897-RWMUB
0,No,No,32,0963-ZBDRN
0,No,Yes,1,7594-RQHXR
0,No,No,68,6999-CHVCF
0,No,No,62,6134-KWTBV
0,No,Yes,7,1077-HUUJM
0,No,No,20,6331-EWIEB
0,Yes,Yes,6,0895-LNKRC
1,No,No,33,2045-BMBTJ
0,Yes,Yes,28,8417-GSODA
0,No,No,27,5171-EPLKN
0,No,No,7,4452-QIIEB
0,No,No,26,5998-VVEJY
1,No,No,5,1624-NALOJ
1,No,No,30,6741-EGCBI
0,No,No,63,7820-ZYGNY
0,No,No,1,4317-VTEOA
0,No,Yes,53,9677-AVKED
0,Yes,Yes,14,1670-SVOWZ
0,No,No,21,2227-JRSJX
0,No,No,17,9847-HNVGP
0,Yes,Yes,16,6696-YDAYZ
0,No,No,35,8980-WQFWL
1,No,No,32,1730-ZMAME
0,Yes,Yes,28,6506-EYCNH
0,No,No,1,4634-JLRJT
0,No,No,59,9501-UKKNL
0,Yes,Yes,72,2560-QTSBS
0,No,No,36,7541-YLXCL
0,No,No,40,4795-WRNVT
0,Yes,Yes,40,6080-TCMYC
0,No,Yes,9,0260-ZDLGK
0,Yes,Yes,63,7860-UXCRM
0,No,No,3,6357-JJPQT
0,Yes,Yes,40,2292-XQWSV
0,Yes,No,8,9552-TGUZV
1,Yes,No,34,5913-INRQV
0,No,No,5,8722-NGNBH
1,No,No,9,6210-KBBPI
0,Yes,No,9,9643-YBLUR
0,Yes,Yes,31,8734-FNWVH
0,Yes,No,50,9447-YPTBX
0,No,No,2,0133-BMFZO
0,No,No,1,6128-CZOMY
0,No,No,8,9540-JYROE
0,No,No,9,9026-LHEVG
1,No,No,2,2260-USTRB
0,No,No,3,3656-TKRVZ
0,Yes,No,25,7011-CVEUC
1,No,No,1,6185-TASNN
0,Yes,Yes,45,7925-PNRGI
1,Yes,Yes,51,8623-TMRBY
0,Yes,Yes,55,1552-CZCLL
0,No,No,38,3038-PQIUY
0,No,No,2,1501-SGHBW
0,Yes,Yes,38,9313-CDOGY
0,No,No,34,8148-BPLZQ
0,Yes,No,70,2623-DRYAM
0,No,No,13,9987-LUTYD
0,No,No,39,3208-YPIOE
0,No,No,61,4488-KQFDT
0,No,No,12,2612-RANWT
0,No,No,41,5693-PIPCS
0,No,No,21,0491-KAPQG
1,No,No,55,1925-LFCZZ
0,Yes,No,69,8039-EQPIM
1,Yes,Yes,26,6900-PXRMS
1,Yes,No,69,8707-RMEZH
1,Yes,No,18,3346-BRMIS
0,Yes,Yes,47,3209-ZPKFI
0,Yes,Yes,72,6479-VDGRK
1,Yes,No,33,9373-WSLOY
0,Yes,Yes,2,2933-FILNV
0,Yes,Yes,72,3569-JFODW
1,Yes,No,37,9819-FBNSV
1,Yes,Yes,62,9544-PYPSJ
0,Yes,No,71,1591-XWLGB
0,No,Yes,23,0396-UKGAI
0,No,No,16,3243-ZHOHY
0,No,No,9,5186-EJEGL
0,Yes,Yes,17,7527-QNRUS
0,No,No,4,9986-BONCE
1,Yes,No,1,2722-JMONI
0,Yes,No,24,2203-GHNWN
1,No,No,1,3878-AVSOQ
1,No,No,72,3258-SYSWS
0,Yes,No,72,5296-PSYVW
0,No,Yes,11,6319-QSUSR
0,No,No,9,4083-EUGRJ
1,Yes,No,2,7579-OOPEC
1,Yes,No,60,0512-FLFDW
1,Yes,No,29,1771-OADNZ
0,No,No,49,0487-CRLZF
1,No,No,30,2107-FBPTK
0,Yes,No,53,9451-WLYRI
0,No,Yes,39,8219-VYBVI
0,No,No,9,1991-VOPLL
0,No,No,39,9738-QLWTP
1,No,No,8,1016-DJTSV
0,Yes,Yes,51,9419-IPPBE
0,Yes,Yes,71,0174-QRVVY
1,No,No,71,5699-BNCAS
1,Yes,No,70,2900-PHPLN
1,No,No,1,0612-RTZZA
0,Yes,No,38,8106-GWQOK
0,Yes,No,28,8751-EDEKA
0,Yes,No,32,6878-GGDWG
1,Yes,No,49,4039-PIMHX
0,Yes,Yes,37,8450-LUGUK
0,No,No,10,3604-WLABM
0,Yes,No,67,0795-GMVQO
0,No,No,7,2259-OUUSZ
0,No,No,51,1142-IHLOO
0,No,No,9,6410-LEFEN
0,No,No,9,4633-MKHYU
0,No,No,4,6257-RJOHI
0,Yes,No,71,1545-JFUML
0,Yes,Yes,50,3194-ORPIK
1,Yes,Yes,24,7826-VVKWT
0,Yes,No,22,1353-GHZOS
0,No,No,44,2587-EKXTS
0,Yes,Yes,33,5442-BXVND
0,No,No,1,8816-VXNZD
0,Yes,No,54,9378-FXTIZ
0,No,No,42,1723-HKXJQ
0,No,No,1,7825-GKXMW
0,No,No,1,9753-OYLBX
0,No,No,30,2364-UFROM
0,No,No,1,6656-JWRQX
0,Yes,Yes,16,6473-ULUHT
0,No,No,1,1240-KNSEZ
0,Yes,No,9,0836-SEYLU
1,Yes,No,46,4433-JCGCG
0,No,No,1,3716-BDVDB
0,Yes,No,71,7688-AWMDX
0,No,No,43,2842-BCQGE
0,Yes,No,50,7244-QWYHG
0,No,No,13,5899-MQZZL
0,Yes,Yes,19,6849-OYAMU
0,No,No,41,5312-UXESG
1,No,No,1,9488-HGMJH
0,No,No,24,6038-GCYEC
0,Yes,No,40,2150-WLKUW
0,Yes,Yes,3,7159-FVYPK
0,No,No,37,7032-LMBHI
0,Yes,Yes,67,1150-WFARN
0,Yes,Yes,32,6088-BXMRG
0,Yes,No,6,3144-AUDBS
0,Yes,Yes,32,4821-SJHJV
0,No,No,59,7346-MEDWM
0,Yes,No,30,1137-DGOWI
0,No,Yes,20,5616-PRTNT
0,Yes,Yes,27,3812-LRZIR
1,No,No,20,4818-QIUFN
0,No,Yes,9,9483-GCPWE
0,Yes,Yes,68,4227-OJHAL
0,Yes,Yes,69,9220-CXRSC
0,No,No,26,4993-JCRGJ
0,Yes,Yes,69,9537-JALFH
0,No,No,11,6698-OXETB
0,No,No,1,2103-ZRXFN
0,Yes,Yes,10,3724-BSCVH
0,Yes,Yes,55,4877-TSOFF
0,No,No,44,9209-NWPGU
1,Yes,No,46,6961-VCPMC
0,Yes,Yes,69,7306-YDSOI
1,No,No,11,5288-AHOUP
0,Yes,No,11,6688-UZPWD
0,No,No,29,0655-YDGFJ
0,Yes,No,57,8468-EHYJA
0,No,No,28,6823-SIDFQ
0,No,No,42,1097-FSPVW
0,No,No,2,2839-RFSQE
0,No,Yes,23,8328-SKJNO
0,Yes,Yes,18,7010-ZMVBF
0,Yes,Yes,62,5201-CBWYG
0,No,No,1,0968-GSIKN
0,No,No,16,1965-DDBWU
0,No,No,3,9057-SIHCH
0,No,No,67,6352-GIGGQ
0,No,No,62,3635-QQRQD
0,Yes,No,57,6771-XWBDM
0,No,No,2,2897-DOVND
0,Yes,Yes,23,3082-YVEKW
0,No,Yes,25,0191-EQUUH
1,No,No,72,7134-HBPBS
0,Yes,No,2,3489-HHPFY
0,No,No,8,2926-JEJJC
0,No,No,5,8601-QACRS
0,No,No,35,4950-BDEUX
0,No,No,24,5789-LDFXO
0,Yes,Yes,2,0508-OOLTO
0,Yes,Yes,72,2984-TBYKU
0,No,No,41,9822-WMWVG
0,No,Yes,4,2391-SOORI
0,No,No,26,9040-KZVWO
0,No,No,7,2645-QTLMB
0,Yes,No,1,4806-HIPDW
0,Yes,Yes,4,1548-ARAGG
